group,returned
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
summer,1
